2024-06-19 01:20:30,767 DEBUG TestcontainersConfiguration: Testcontainers configuration overrides will be loaded from file:/C:/Users/Ольга/.testcontainers.properties
2024-06-19 01:20:50,258 DEBUG PoolingHttpClientConnectionManager: ep-00000000: connecting endpoint to npipe://localhost:2375 (3 MINUTES)
2024-06-19 01:20:50,261 DEBUG DefaultHttpClientConnectionOperator: http-outgoing-0: connecting to localhost/127.0.0.1:2375
2024-06-19 01:20:50,262 DEBUG DefaultHttpClientConnectionOperator: http-outgoing-0: connection established 
2024-06-19 01:20:50,262 DEBUG PoolingHttpClientConnectionManager: ep-00000000: connected http-outgoing-0
2024-06-19 01:20:50,262 DEBUG InternalHttpClient: ep-00000000: endpoint connected
2024-06-19 01:20:50,263 DEBUG MainClientExec: ex-00000001: executing GET /v1.32/info HTTP/1.1
2024-06-19 01:20:50,263 DEBUG InternalHttpClient: ep-00000000: start execution ex-00000001
2024-06-19 01:20:50,264 DEBUG PoolingHttpClientConnectionManager: ep-00000000: executing exchange ex-00000001 over http-outgoing-0
2024-06-19 01:20:50,429 DEBUG headers: http-outgoing-0 >> GET /v1.32/info HTTP/1.1
2024-06-19 01:20:50,430 DEBUG headers: http-outgoing-0 >> x-tc-sid: 7c3329b7-359c-4164-badd-435bc2f37968
2024-06-19 01:20:50,430 DEBUG headers: http-outgoing-0 >> User-Agent: tc-java/1.19.3
2024-06-19 01:20:50,430 DEBUG headers: http-outgoing-0 >> Accept-Encoding: gzip, x-gzip, deflate
2024-06-19 01:20:50,430 DEBUG headers: http-outgoing-0 >> Host: localhost:2375
2024-06-19 01:20:50,430 DEBUG headers: http-outgoing-0 >> Connection: keep-alive
2024-06-19 01:20:50,430 DEBUG wire: http-outgoing-0 >> "GET /v1.32/info HTTP/1.1[\r][\n]"
2024-06-19 01:20:50,430 DEBUG wire: http-outgoing-0 >> "x-tc-sid: 7c3329b7-359c-4164-badd-435bc2f37968[\r][\n]"
2024-06-19 01:20:50,430 DEBUG wire: http-outgoing-0 >> "User-Agent: tc-java/1.19.3[\r][\n]"
2024-06-19 01:20:50,430 DEBUG wire: http-outgoing-0 >> "Accept-Encoding: gzip, x-gzip, deflate[\r][\n]"
2024-06-19 01:20:50,430 DEBUG wire: http-outgoing-0 >> "Host: localhost:2375[\r][\n]"
2024-06-19 01:20:50,431 DEBUG wire: http-outgoing-0 >> "Connection: keep-alive[\r][\n]"
2024-06-19 01:20:50,431 DEBUG wire: http-outgoing-0 >> "[\r][\n]"
2024-06-19 01:20:51,109 DEBUG wire: http-outgoing-0 << "HTTP/1.1 500 Internal Server Error[\r][\n]"
2024-06-19 01:20:51,109 DEBUG wire: http-outgoing-0 << "Date: Tue, 18 Jun 2024 22:20:50 GMT[\r][\n]"
2024-06-19 01:20:51,109 DEBUG wire: http-outgoing-0 << "Content-Length: 0[\r][\n]"
2024-06-19 01:20:51,109 DEBUG wire: http-outgoing-0 << "[\r][\n]"
2024-06-19 01:20:51,112 DEBUG headers: http-outgoing-0 << HTTP/1.1 500 Internal Server Error
2024-06-19 01:20:51,112 DEBUG headers: http-outgoing-0 << Date: Tue, 18 Jun 2024 22:20:50 GMT
2024-06-19 01:20:51,112 DEBUG headers: http-outgoing-0 << Content-Length: 0
2024-06-19 01:20:51,535 DEBUG MainClientExec: ex-00000001: connection can be kept alive for 3 MINUTES
2024-06-19 01:20:51,536 DEBUG InternalHttpClient: ep-00000000: releasing valid endpoint
2024-06-19 01:20:51,536 DEBUG PoolingHttpClientConnectionManager: ep-00000000: releasing endpoint
2024-06-19 01:20:51,536 DEBUG PoolingHttpClientConnectionManager: ep-00000000: connection http-outgoing-0 can be kept alive for 3 MINUTES
2024-06-19 01:20:51,537 DEBUG PoolingHttpClientConnectionManager: ep-00000000: connection released [route: {}->npipe://localhost:2375][total available: 1; route allocated: 1 of 2147483647; total allocated: 1 of 2147483647]
2024-06-19 01:20:53,334 DEBUG DockerClientProviderStrategy: NpipeSocketClientProviderStrategy: failed with exception InternalServerErrorException (Status 500: )
2024-06-19 01:20:53,869 INFO DockerMachineClientProviderStrategy: docker-machine executable was not found on PATH ([C:\Program Files (x86)\Common Files\Intel\Shared Libraries\redist\intel64\compiler, C:\Program Files (x86)\Common Files\Intel\Shared Files\cpp\bin\Intel64, C:\Program Files (x86)\Intel\iCLS Client\, C:\Program Files\Intel\iCLS Client\, C:\Windows\system32, C:\Windows, C:\Windows\System32\Wbem, C:\Windows\System32\WindowsPowerShell\v1.0\, C:\Program Files\Intel\IntelSGXPSW\bin\x64\Release\, C:\Program Files\Intel\IntelSGXPSW\bin\win32\Release\, C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common, C:\Program Files\Hewlett-Packard\SimplePass\, C:\WINDOWS\system32, C:\WINDOWS, C:\WINDOWS\System32\Wbem, C:\WINDOWS\System32\WindowsPowerShell\v1.0\, C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL, C:\Program Files\Intel\Intel(R) Management Engine Components\DAL, C:\Program Files (x86)\Intel\Intel(R) Management Engine Components\IPT, C:\Program Files\Intel\Intel(R) Management Engine Components\IPT, C:\Program Files\OpenVPN\bin, C:\Program Files (x86)\QuickTime\QTSystem\, C:\WINDOWS\System32\OpenSSH\, C:\Program Files\Intel\WiFi\bin\, C:\Program Files\Common Files\Intel\WirelessCommon\, C:\Program Files\NVIDIA Corporation\NVIDIA NvDLISR, C:\WINDOWS\system32, C:\WINDOWS, C:\WINDOWS\System32\Wbem, C:\WINDOWS\System32\WindowsPowerShell\v1.0\, C:\WINDOWS\System32\OpenSSH\, O:\devtools\jdks\openjdk-22.0.1\bin, C:\Program Files\Git\cmd, O:\devtools\maven\bin, O:\devtools\node\, , C:\Program Files\Docker\Docker\resources\bin, C:\Program Files\MySQL\MySQL Shell 8.0\bin\, C:\Users\Ольга\AppData\Local\Microsoft\WindowsApps, C:\Users\Olga\AppData\Roaming\npm, O:\devtools\JetBrains\IntelliJ IDEA 2024.1.2\bin])
2024-06-19 01:20:53,871 ERROR DockerClientProviderStrategy: Could not find a valid Docker environment. Please check configuration. Attempted configurations were:
	NpipeSocketClientProviderStrategy: failed with exception InternalServerErrorException (Status 500: )As no valid configuration was found, execution cannot continue.
See https://java.testcontainers.org/on_failure.html for more details.
2024-06-19 01:35:15,763 DEBUG logging: Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2024-06-19 01:35:16,825 DEBUG IntegratorServiceImpl: Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2024-06-19 01:35:17,841 DEBUG IntegratorServiceImpl: Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2024-06-19 01:35:19,231 INFO Version: HHH000412: Hibernate ORM core version 6.4.1.Final
2024-06-19 01:35:19,338 DEBUG Environment: HHH000206: 'hibernate.properties' not found
2024-06-19 01:35:21,808 DEBUG Configuration: Building session factory using internal StandardServiceRegistryBuilder
2024-06-19 01:35:22,079 DEBUG Configuration: Building session factory using provided StandardServiceRegistry
2024-06-19 01:35:22,879 DEBUG factory: Ignoring CDI for resolving IdentifierGenerator instances as extended or delayed CDI support was enabled
2024-06-19 01:35:22,967 DEBUG factory: Registering IdentifierGenerator strategy [uuid2] -> [org.hibernate.id.UUIDGenerator]
2024-06-19 01:35:22,969 DEBUG factory: Registering IdentifierGenerator strategy [guid] -> [org.hibernate.id.GUIDGenerator]
2024-06-19 01:35:22,981 DEBUG factory: Registering IdentifierGenerator strategy [uuid] -> [org.hibernate.id.UUIDHexGenerator]
2024-06-19 01:35:22,982 DEBUG factory: Registering IdentifierGenerator strategy [uuid.hex] -> [org.hibernate.id.UUIDHexGenerator]
2024-06-19 01:35:22,982 DEBUG factory: Registering IdentifierGenerator strategy [assigned] -> [org.hibernate.id.Assigned]
2024-06-19 01:35:23,104 DEBUG factory: Registering IdentifierGenerator strategy [identity] -> [org.hibernate.id.IdentityGenerator]
2024-06-19 01:35:23,105 DEBUG factory: Registering IdentifierGenerator strategy [select] -> [org.hibernate.id.SelectGenerator]
2024-06-19 01:35:23,107 DEBUG factory: Registering IdentifierGenerator strategy [sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-06-19 01:35:23,109 DEBUG factory: Registering IdentifierGenerator strategy [increment] -> [org.hibernate.id.IncrementGenerator]
2024-06-19 01:35:23,110 DEBUG factory: Registering IdentifierGenerator strategy [foreign] -> [org.hibernate.id.ForeignGenerator]
2024-06-19 01:35:23,110 DEBUG factory: Registering IdentifierGenerator strategy [enhanced-sequence] -> [org.hibernate.id.enhanced.SequenceStyleGenerator]
2024-06-19 01:35:23,112 DEBUG factory: Registering IdentifierGenerator strategy [enhanced-table] -> [org.hibernate.id.enhanced.TableGenerator]
2024-06-19 01:35:23,769 INFO RegionFactoryInitiator: HHH000025: Second-level cache region factory [org.hibernate.cache.jcache.internal.JCacheRegionFactory]
2024-06-19 01:35:27,841 DEBUG BasicTypeRegistry: Adding type registration boolean -> org.hibernate.type.BasicTypeReference@4b4a2fa8
2024-06-19 01:35:27,842 DEBUG BasicTypeRegistry: Adding type registration boolean -> org.hibernate.type.BasicTypeReference@4b4a2fa8
2024-06-19 01:35:27,842 DEBUG BasicTypeRegistry: Adding type registration java.lang.Boolean -> org.hibernate.type.BasicTypeReference@4b4a2fa8
2024-06-19 01:35:27,842 DEBUG BasicTypeRegistry: Adding type registration numeric_boolean -> org.hibernate.type.BasicTypeReference@5da6b13d
2024-06-19 01:35:27,842 DEBUG BasicTypeRegistry: Adding type registration org.hibernate.type.NumericBooleanConverter -> org.hibernate.type.BasicTypeReference@5da6b13d
2024-06-19 01:35:27,842 DEBUG BasicTypeRegistry: Adding type registration true_false -> org.hibernate.type.BasicTypeReference@3dc39459
2024-06-19 01:35:27,842 DEBUG BasicTypeRegistry: Adding type registration org.hibernate.type.TrueFalseConverter -> org.hibernate.type.BasicTypeReference@3dc39459
2024-06-19 01:35:27,843 DEBUG BasicTypeRegistry: Adding type registration yes_no -> org.hibernate.type.BasicTypeReference@6b16de91
2024-06-19 01:35:27,843 DEBUG BasicTypeRegistry: Adding type registration org.hibernate.type.YesNoConverter -> org.hibernate.type.BasicTypeReference@6b16de91
2024-06-19 01:35:27,843 DEBUG BasicTypeRegistry: Adding type registration byte -> org.hibernate.type.BasicTypeReference@71bb8b34
2024-06-19 01:35:27,843 DEBUG BasicTypeRegistry: Adding type registration byte -> org.hibernate.type.BasicTypeReference@71bb8b34
2024-06-19 01:35:27,843 DEBUG BasicTypeRegistry: Adding type registration java.lang.Byte -> org.hibernate.type.BasicTypeReference@71bb8b34
2024-06-19 01:35:27,843 DEBUG BasicTypeRegistry: Adding type registration binary -> org.hibernate.type.BasicTypeReference@197ce367
2024-06-19 01:35:27,843 DEBUG BasicTypeRegistry: Adding type registration byte[] -> org.hibernate.type.BasicTypeReference@197ce367
2024-06-19 01:35:27,843 DEBUG BasicTypeRegistry: Adding type registration [B -> org.hibernate.type.BasicTypeReference@197ce367
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration binary_wrapper -> org.hibernate.type.BasicTypeReference@383cdd4d
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration wrapper-binary -> org.hibernate.type.BasicTypeReference@383cdd4d
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration image -> org.hibernate.type.BasicTypeReference@65036e8d
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration blob -> org.hibernate.type.BasicTypeReference@48ccbb32
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration java.sql.Blob -> org.hibernate.type.BasicTypeReference@48ccbb32
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration materialized_blob -> org.hibernate.type.BasicTypeReference@36551e97
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration materialized_blob_wrapper -> org.hibernate.type.BasicTypeReference@685d7ba5
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration short -> org.hibernate.type.BasicTypeReference@16d41725
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration short -> org.hibernate.type.BasicTypeReference@16d41725
2024-06-19 01:35:27,844 DEBUG BasicTypeRegistry: Adding type registration java.lang.Short -> org.hibernate.type.BasicTypeReference@16d41725
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration integer -> org.hibernate.type.BasicTypeReference@3b6c2be6
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration int -> org.hibernate.type.BasicTypeReference@3b6c2be6
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration java.lang.Integer -> org.hibernate.type.BasicTypeReference@3b6c2be6
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration long -> org.hibernate.type.BasicTypeReference@25533bba
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration long -> org.hibernate.type.BasicTypeReference@25533bba
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration java.lang.Long -> org.hibernate.type.BasicTypeReference@25533bba
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration float -> org.hibernate.type.BasicTypeReference@26d0ece6
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration float -> org.hibernate.type.BasicTypeReference@26d0ece6
2024-06-19 01:35:27,845 DEBUG BasicTypeRegistry: Adding type registration java.lang.Float -> org.hibernate.type.BasicTypeReference@26d0ece6
2024-06-19 01:35:27,846 DEBUG BasicTypeRegistry: Adding type registration double -> org.hibernate.type.BasicTypeReference@100bba26
2024-06-19 01:35:27,846 DEBUG BasicTypeRegistry: Adding type registration double -> org.hibernate.type.BasicTypeReference@100bba26
2024-06-19 01:35:27,846 DEBUG BasicTypeRegistry: Adding type registration java.lang.Double -> org.hibernate.type.BasicTypeReference@100bba26
2024-06-19 01:35:27,846 DEBUG BasicTypeRegistry: Adding type registration big_integer -> org.hibernate.type.BasicTypeReference@4ae280da
2024-06-19 01:35:27,846 DEBUG BasicTypeRegistry: Adding type registration java.math.BigInteger -> org.hibernate.type.BasicTypeReference@4ae280da
2024-06-19 01:35:27,846 DEBUG BasicTypeRegistry: Adding type registration big_decimal -> org.hibernate.type.BasicTypeReference@76d0ecd7
2024-06-19 01:35:27,846 DEBUG BasicTypeRegistry: Adding type registration java.math.BigDecimal -> org.hibernate.type.BasicTypeReference@76d0ecd7
2024-06-19 01:35:27,846 DEBUG BasicTypeRegistry: Adding type registration character -> org.hibernate.type.BasicTypeReference@57c69937
2024-06-19 01:35:27,847 DEBUG BasicTypeRegistry: Adding type registration char -> org.hibernate.type.BasicTypeReference@57c69937
2024-06-19 01:35:27,847 DEBUG BasicTypeRegistry: Adding type registration java.lang.Character -> org.hibernate.type.BasicTypeReference@57c69937
2024-06-19 01:35:27,847 DEBUG BasicTypeRegistry: Adding type registration character_nchar -> org.hibernate.type.BasicTypeReference@1ad1c363
2024-06-19 01:35:27,847 DEBUG BasicTypeRegistry: Adding type registration string -> org.hibernate.type.BasicTypeReference@446b64b3
2024-06-19 01:35:27,847 DEBUG BasicTypeRegistry: Adding type registration java.lang.String -> org.hibernate.type.BasicTypeReference@446b64b3
2024-06-19 01:35:27,847 DEBUG BasicTypeRegistry: Adding type registration nstring -> org.hibernate.type.BasicTypeReference@35ac9ebd
2024-06-19 01:35:27,847 DEBUG BasicTypeRegistry: Adding type registration characters -> org.hibernate.type.BasicTypeReference@56c0a61e
2024-06-19 01:35:27,847 DEBUG BasicTypeRegistry: Adding type registration char[] -> org.hibernate.type.BasicTypeReference@56c0a61e
2024-06-19 01:35:27,848 DEBUG BasicTypeRegistry: Adding type registration [C -> org.hibernate.type.BasicTypeReference@56c0a61e
2024-06-19 01:35:27,848 DEBUG BasicTypeRegistry: Adding type registration wrapper-characters -> org.hibernate.type.BasicTypeReference@421ead7e
2024-06-19 01:35:27,848 DEBUG BasicTypeRegistry: Adding type registration text -> org.hibernate.type.BasicTypeReference@5dcf0772
2024-06-19 01:35:27,848 DEBUG BasicTypeRegistry: Adding type registration ntext -> org.hibernate.type.BasicTypeReference@c472300
2024-06-19 01:35:27,848 DEBUG BasicTypeRegistry: Adding type registration clob -> org.hibernate.type.BasicTypeReference@5f6494c0
2024-06-19 01:35:27,848 DEBUG BasicTypeRegistry: Adding type registration java.sql.Clob -> org.hibernate.type.BasicTypeReference@5f6494c0
2024-06-19 01:35:27,848 DEBUG BasicTypeRegistry: Adding type registration nclob -> org.hibernate.type.BasicTypeReference@6826b70f
2024-06-19 01:35:27,849 DEBUG BasicTypeRegistry: Adding type registration java.sql.NClob -> org.hibernate.type.BasicTypeReference@6826b70f
2024-06-19 01:35:27,849 DEBUG BasicTypeRegistry: Adding type registration materialized_clob -> org.hibernate.type.BasicTypeReference@4df7d9ee
2024-06-19 01:35:27,849 DEBUG BasicTypeRegistry: Adding type registration materialized_clob_char_array -> org.hibernate.type.BasicTypeReference@781dac73
2024-06-19 01:35:27,849 DEBUG BasicTypeRegistry: Adding type registration materialized_clob_character_array -> org.hibernate.type.BasicTypeReference@3a4e524
2024-06-19 01:35:27,850 DEBUG BasicTypeRegistry: Adding type registration materialized_nclob -> org.hibernate.type.BasicTypeReference@5e67a490
2024-06-19 01:35:27,850 DEBUG BasicTypeRegistry: Adding type registration materialized_nclob_character_array -> org.hibernate.type.BasicTypeReference@2dac2e1b
2024-06-19 01:35:27,850 DEBUG BasicTypeRegistry: Adding type registration materialized_nclob_char_array -> org.hibernate.type.BasicTypeReference@38c761e9
2024-06-19 01:35:27,851 DEBUG BasicTypeRegistry: Adding type registration Duration -> org.hibernate.type.BasicTypeReference@1cee2e10
2024-06-19 01:35:27,851 DEBUG BasicTypeRegistry: Adding type registration java.time.Duration -> org.hibernate.type.BasicTypeReference@1cee2e10
2024-06-19 01:35:27,851 DEBUG BasicTypeRegistry: Adding type registration LocalDateTime -> org.hibernate.type.BasicTypeReference@7f4e5a39
2024-06-19 01:35:27,851 DEBUG BasicTypeRegistry: Adding type registration java.time.LocalDateTime -> org.hibernate.type.BasicTypeReference@7f4e5a39
2024-06-19 01:35:27,851 DEBUG BasicTypeRegistry: Adding type registration LocalDate -> org.hibernate.type.BasicTypeReference@33de7f3d
2024-06-19 01:35:27,852 DEBUG BasicTypeRegistry: Adding type registration java.time.LocalDate -> org.hibernate.type.BasicTypeReference@33de7f3d
2024-06-19 01:35:27,852 DEBUG BasicTypeRegistry: Adding type registration LocalTime -> org.hibernate.type.BasicTypeReference@30159886
2024-06-19 01:35:27,852 DEBUG BasicTypeRegistry: Adding type registration java.time.LocalTime -> org.hibernate.type.BasicTypeReference@30159886
2024-06-19 01:35:27,852 DEBUG BasicTypeRegistry: Adding type registration OffsetDateTime -> org.hibernate.type.BasicTypeReference@5d66ae3a
2024-06-19 01:35:27,852 DEBUG BasicTypeRegistry: Adding type registration java.time.OffsetDateTime -> org.hibernate.type.BasicTypeReference@5d66ae3a
2024-06-19 01:35:27,852 DEBUG BasicTypeRegistry: Adding type registration OffsetDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@50f4b83d
2024-06-19 01:35:27,852 DEBUG BasicTypeRegistry: Adding type registration OffsetDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@10131289
2024-06-19 01:35:27,853 DEBUG BasicTypeRegistry: Adding type registration OffsetTime -> org.hibernate.type.BasicTypeReference@c5e69a5
2024-06-19 01:35:27,853 DEBUG BasicTypeRegistry: Adding type registration java.time.OffsetTime -> org.hibernate.type.BasicTypeReference@c5e69a5
2024-06-19 01:35:27,853 DEBUG BasicTypeRegistry: Adding type registration OffsetTimeUtc -> org.hibernate.type.BasicTypeReference@64a1116a
2024-06-19 01:35:27,853 DEBUG BasicTypeRegistry: Adding type registration OffsetTimeWithTimezone -> org.hibernate.type.BasicTypeReference@11e17893
2024-06-19 01:35:27,853 DEBUG BasicTypeRegistry: Adding type registration OffsetTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@19eea77c
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration ZonedDateTime -> org.hibernate.type.BasicTypeReference@6682e6a5
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration java.time.ZonedDateTime -> org.hibernate.type.BasicTypeReference@6682e6a5
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration ZonedDateTimeWithTimezone -> org.hibernate.type.BasicTypeReference@ac4915e
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration ZonedDateTimeWithoutTimezone -> org.hibernate.type.BasicTypeReference@10fb4575
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration date -> org.hibernate.type.BasicTypeReference@7cc2c551
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration java.sql.Date -> org.hibernate.type.BasicTypeReference@7cc2c551
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration time -> org.hibernate.type.BasicTypeReference@d84b3a2
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration java.sql.Time -> org.hibernate.type.BasicTypeReference@d84b3a2
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration timestamp -> org.hibernate.type.BasicTypeReference@23648d2d
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration java.sql.Timestamp -> org.hibernate.type.BasicTypeReference@23648d2d
2024-06-19 01:35:27,854 DEBUG BasicTypeRegistry: Adding type registration java.util.Date -> org.hibernate.type.BasicTypeReference@23648d2d
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration calendar -> org.hibernate.type.BasicTypeReference@69feb4d9
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration java.util.Calendar -> org.hibernate.type.BasicTypeReference@69feb4d9
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration java.util.GregorianCalendar -> org.hibernate.type.BasicTypeReference@69feb4d9
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration calendar_date -> org.hibernate.type.BasicTypeReference@37c1cfa
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration calendar_time -> org.hibernate.type.BasicTypeReference@2bcda694
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration instant -> org.hibernate.type.BasicTypeReference@2cc75b25
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration java.time.Instant -> org.hibernate.type.BasicTypeReference@2cc75b25
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration uuid -> org.hibernate.type.BasicTypeReference@30036a18
2024-06-19 01:35:27,855 DEBUG BasicTypeRegistry: Adding type registration java.util.UUID -> org.hibernate.type.BasicTypeReference@30036a18
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration pg-uuid -> org.hibernate.type.BasicTypeReference@30036a18
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration uuid-binary -> org.hibernate.type.BasicTypeReference@537b3b2e
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration uuid-char -> org.hibernate.type.BasicTypeReference@1544ded3
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration class -> org.hibernate.type.BasicTypeReference@3ccb12d
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration java.lang.Class -> org.hibernate.type.BasicTypeReference@3ccb12d
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration currency -> org.hibernate.type.BasicTypeReference@28b458e6
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration Currency -> org.hibernate.type.BasicTypeReference@28b458e6
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration java.util.Currency -> org.hibernate.type.BasicTypeReference@28b458e6
2024-06-19 01:35:27,856 DEBUG BasicTypeRegistry: Adding type registration locale -> org.hibernate.type.BasicTypeReference@221ca495
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration java.util.Locale -> org.hibernate.type.BasicTypeReference@221ca495
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration serializable -> org.hibernate.type.BasicTypeReference@119d4443
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration java.io.Serializable -> org.hibernate.type.BasicTypeReference@119d4443
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration timezone -> org.hibernate.type.BasicTypeReference@773eca84
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration java.util.TimeZone -> org.hibernate.type.BasicTypeReference@773eca84
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration ZoneOffset -> org.hibernate.type.BasicTypeReference@7d47dfed
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration java.time.ZoneOffset -> org.hibernate.type.BasicTypeReference@7d47dfed
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration url -> org.hibernate.type.BasicTypeReference@3a38e4dc
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration java.net.URL -> org.hibernate.type.BasicTypeReference@3a38e4dc
2024-06-19 01:35:27,857 DEBUG BasicTypeRegistry: Adding type registration vector -> org.hibernate.type.BasicTypeReference@41fc0084
